num_commits,issues_resolved,slack_msgs,jira_tickets,team_velocity,productivity_score
30,14,49,9,31,36.26343003416075
25,10,57,9,32,23.95653078440932
20,9,49,6,28,23.866165155839678
28,10,56,4,33,21.35509443454103
22,10,36,3,37,28.586125089217923
20,8,49,10,26,19.97633214852058
20,8,61,11,16,28.964018617653593
21,5,64,6,42,20.152702021266037
22,13,51,8,27,22.62242900611547
15,10,49,7,25,12.761970438084827
30,8,63,5,20,21.953444383951307
19,8,48,4,30,15.643748245245861
21,13,61,6,29,15.072499697222735
19,13,48,4,38,31.58789478456577
32,10,50,6,29,30.141285619228853
18,6,38,6,35,15.437004187680932
16,11,37,9,28,18.879160460747528
16,10,59,12,24,22.629792313152212
20,10,67,6,24,20.98628646625712
25,12,51,9,29,16.48328545200982
25,9,48,11,27,22.266135119135384
20,15,60,8,25,20.813119819894247
25,10,53,6,34,21.213877603790426
16,8,26,8,24,9.529459657781212
24,7,59,8,27,13.84178376543746
18,16,36,8,35,30.558808216032993
21,9,49,8,30,20.523040098339486
28,10,45,11,32,23.330152822950833
12,9,43,10,43,12.425429240154969
22,8,50,8,24,12.85316421776516
19,10,58,6,22,26.77729834127388
33,5,50,9,37,31.880440415496754
20,10,64,8,27,19.848233638351893
21,13,65,6,32,20.347899720824294
14,13,65,11,31,27.052582025376402
18,12,49,7,30,20.2007917353212
21,4,45,7,29,8.84316326698527
24,9,49,7,32,33.42531613822386
18,6,61,7,34,18.97056772345906
16,16,60,7,25,25.483969653572963
15,11,24,11,34,14.482291291560227
15,12,53,13,29,28.387646400945833
23,8,26,5,36,27.71267587229194
18,16,49,8,25,19.510093771457885
21,9,44,7,32,10.878174023969901
12,9,41,9,31,16.97817833981913
28,9,58,7,31,26.889771772990212
18,6,43,8,31,17.724070047889718
23,3,49,6,25,12.472430697543881
22,6,40,8,31,26.9481666144344
20,12,50,7,28,20.717651219983395
19,5,59,12,27,18.61439008204532
18,7,41,12,20,13.45836139648861
23,11,56,8,28,16.47031273648839
14,8,50,9,35,19.389222426505835
28,8,50,8,27,21.3434205394416
20,11,46,5,30,13.800885196969938
18,11,57,4,23,16.228164389498765
20,10,56,7,22,21.06936384830975
14,9,48,10,31,17.871323533661933
29,8,52,9,26,25.414624461292533
16,10,57,11,30,19.926240088589203
13,11,55,10,38,13.993487731475138
16,13,46,12,34,26.9798728238248
20,13,61,7,20,27.50108822361547
14,15,58,10,26,25.17098760522222
20,14,71,9,32,15.608923372480952
25,5,34,4,38,18.83961170340821
24,11,57,7,29,17.732396788352936
21,10,61,5,30,20.175071378833756
19,12,60,5,21,20.98172266786708
22,13,47,7,25,16.82837434493822
22,10,36,10,29,25.88828697603371
27,12,65,6,27,22.230550152785057
12,11,45,8,30,19.4133670739217
20,9,47,9,29,21.85342173753531
17,5,70,8,31,22.615125952968782
22,0,37,9,29,17.31473439909298
13,7,58,10,32,17.379605018013542
17,15,42,7,32,15.011894800229458
16,11,42,6,30,20.09850543932781
16,3,51,12,30,13.662244228125497
14,12,56,8,28,12.664916323581593
21,14,59,5,30,21.327605110751975
18,5,60,14,25,18.521111467533135
18,3,42,6,33,11.083913189086704
15,11,38,9,39,25.8890382176058
18,13,46,12,36,26.93719368783846
16,8,53,10,30,14.291590314886324
22,9,47,7,26,15.738426822164534
21,12,13,3,29,14.177100336594867
22,15,31,4,28,25.640327641088064
26,14,47,10,49,26.468509377529845
23,12,58,8,23,28.836339063722058
18,11,40,6,28,21.39313749690504
21,9,57,7,32,19.24830955488876
24,14,35,6,26,25.92089561292591
22,7,52,9,35,14.318627195978515
21,12,52,8,34,18.630934441636466
22,13,54,8,29,15.502352496110824
25,8,39,4,32,27.027328748679906
21,6,34,10,34,21.610116867344516
18,8,57,6,34,22.94667913290313
19,9,34,9,30,6.242894980091554
28,4,42,8,37,16.779433048452304
13,12,63,6,35,20.761368828465734
26,9,51,4,30,16.31611302214143
13,11,53,8,32,17.72734185050491
16,13,56,8,23,8.660009108102411
24,15,55,10,16,34.230497785071115
25,11,49,8,32,29.66320810380614
21,7,40,7,36,11.29391262600285
18,10,76,11,25,13.996665425419497
19,11,47,8,37,19.067449136403766
28,10,53,11,28,18.666312812479944
15,3,54,11,24,13.181749447291393
29,8,44,5,29,25.855125701873014
15,11,45,8,22,7.122127129161685
21,15,64,6,35,12.50253249653639
22,7,42,3,31,14.559119830367449
17,10,54,6,24,24.285888335804763
17,13,58,8,28,18.556236318218165
25,9,47,5,35,28.493267769575645
17,10,49,8,30,9.09532406676188
15,7,59,9,29,15.329930396438527
26,11,48,11,25,15.591931322126872
14,4,29,7,37,13.868752606204481
22,7,65,11,26,12.501654364137316
19,7,40,3,27,9.017222437277484
23,11,52,6,19,12.311556493095416
18,19,36,10,27,20.701162778933305
20,8,44,6,27,20.567639152375946
25,14,45,10,25,20.295433711828974
25,7,51,9,30,21.11313187684622
19,7,41,5,29,14.124737677125433
19,9,69,2,31,20.63778908590963
31,10,50,5,34,28.43518304428226
13,10,58,6,30,8.770186876714961
11,9,49,10,29,17.78426133327128
16,17,59,6,27,17.33481882588524
19,7,28,11,26,10.572611352111739
23,8,42,7,38,19.50231056385311
18,3,44,4,30,16.635737114186384
24,5,44,6,30,21.306975147431874
20,11,55,8,37,30.261526558806267
20,14,55,10,23,30.975492192366985
16,8,49,6,34,22.221952026626592
15,11,49,5,29,24.567933275407132
22,11,74,7,27,15.0352180313869
28,12,53,16,29,25.037067206647794
20,9,27,8,33,25.66422464828907
27,9,57,10,31,18.631287510337152
18,9,55,12,27,19.074018762668786
27,9,61,6,37,19.558377258421395
14,13,55,9,29,20.653975926021253
27,8,40,8,19,18.481847754375906
19,15,58,6,26,25.46394588581884
21,15,50,8,28,13.960501664370916
27,15,60,3,28,12.397779039442547
22,4,65,4,30,20.823447975212503
27,8,48,10,28,23.092130580858075
31,10,58,5,27,20.511737736395645
20,5,60,6,20,11.10184985075377
18,16,51,5,28,12.438104845046684
20,11,69,10,35,25.1140050883128
22,10,60,6,29,21.25701034508602
25,12,44,5,26,11.203798284323822
15,9,52,5,28,8.541157927549461
24,12,58,6,30,27.682463330132826
24,7,69,7,24,26.65584212706455
17,5,56,7,31,14.482985846861364
16,11,52,9,31,14.866010493061548
14,12,62,3,26,19.264701522684692
19,6,47,8,18,15.889468372996987
28,15,40,6,24,11.820327420890425
20,7,57,12,32,9.704504449391148
24,11,46,7,30,15.679027821011912
17,12,77,10,25,18.051704583982165
16,8,52,4,34,16.984740787668407
17,10,57,9,36,20.57722719139273
16,5,43,8,24,27.527158289159203
25,6,62,14,29,18.274143893318477
16,11,49,12,30,15.04816001402171
17,11,48,5,35,16.16699422024009
18,19,48,7,29,19.59281087843582
21,7,37,9,24,11.40585829278895
28,11,47,5,29,26.124321813304583
16,5,55,9,23,15.767908990032454
21,6,34,9,36,21.21894408590077
19,17,60,9,38,20.79100564969975
23,12,47,11,29,24.24864324897207
17,13,52,11,31,25.606538658522584
19,7,27,3,32,16.2496801685284
30,10,52,11,34,18.27725449512692
17,6,39,9,27,14.61503828824389
20,8,46,10,39,22.22297013246385
22,15,34,7,31,30.138904928330913
21,12,41,13,35,19.00697597881963
14,9,48,10,31,15.424325509536997
26,9,47,6,30,9.409157356477337
24,6,58,4,34,30.457467525380444
19,10,31,7,25,16.078050280604568
25,12,49,7,24,13.453999995048441
20,14,49,11,27,10.459767151203435
20,9,45,14,34,18.333543991324
30,11,40,9,34,21.359493968690362
17,14,61,0,28,19.62231528795992
25,10,70,7,36,24.5168131239293
22,10,32,5,31,19.18563776595562
16,15,40,2,26,11.671407455092153
11,8,39,7,30,17.045673353889992
21,12,47,6,35,19.89205317329305
23,5,62,4,28,9.570123117125275
24,12,55,6,30,17.826993899859016
15,10,48,14,25,21.585783713648944
25,13,50,3,26,22.397554674332387
19,5,46,9,29,20.094579170227156
15,12,57,6,23,25.480701965808773
30,9,58,13,27,28.796399994423187
16,16,55,5,30,16.306957101255968
28,4,28,8,29,13.667936766201436
18,7,50,9,16,14.743249851508027
18,10,48,13,24,19.621473058638852
20,6,59,7,28,7.978677978056018
16,11,52,13,36,7.391102402432269
16,16,55,7,36,17.394015437488513
17,7,45,8,25,7.55471257051807
20,10,59,7,34,16.673969784726985
16,12,62,8,31,20.770130744406
18,12,33,9,29,6.037705173121932
21,12,37,8,23,14.227041403550382
21,23,57,3,32,23.404323762187452
18,12,48,6,33,19.9398937816321
22,13,60,7,24,24.245758585878647
21,13,52,8,25,25.547971988818368
19,10,56,13,28,15.461689769797152
17,7,42,9,29,15.678424245165669
20,11,53,6,27,8.227854490078778
24,11,53,10,24,18.484298586466515
22,9,43,8,34,18.999354327211396
28,19,60,10,36,23.361771727292968
23,11,31,7,28,29.02289482216196
16,10,52,10,34,27.460251985596045
26,11,37,7,29,24.53224288861915
28,13,39,11,21,13.128363075948016
20,14,59,11,20,18.72359480779105
24,11,39,11,29,21.153445857980092
29,11,38,9,40,24.32648579527873
22,8,55,12,32,20.383221730042923
14,17,38,9,24,18.673563417811064
15,8,60,6,35,23.121510780461684
18,9,56,7,25,12.263840578707594
22,15,42,7,38,17.197532728493147
20,8,59,8,35,21.61292661907809
21,8,30,11,28,13.383020177881509
21,11,54,5,33,15.392614519054655
18,11,37,2,30,29.02922071743847
19,7,44,11,31,19.088307348960317
22,13,45,8,38,26.159093386220754
22,13,62,3,24,20.193845472178904
17,5,44,5,36,17.155586603590073
23,10,49,10,18,12.51540128196644
18,12,45,9,21,16.82088413602952
25,7,40,13,27,31.981915029842423
31,6,39,9,34,23.55512203902026
17,12,53,8,19,23.37114859859041
26,14,49,6,37,28.81051288267421
19,8,57,7,29,20.143159036986788
20,12,47,5,33,10.625663174567594
24,10,47,12,22,25.846084065694107
23,4,57,8,26,20.31905510435816
27,10,46,9,28,16.89586023419256
20,4,35,9,22,13.242444594555819
19,8,58,7,32,25.561856206742263
12,12,43,6,26,19.666853258788972
18,12,50,10,33,20.14745109904496
17,14,43,7,28,21.26734333142363
22,5,40,12,30,18.914612561240883
20,10,31,6,20,24.44130165777471
26,9,53,4,31,19.151690571052075
22,12,16,9,43,19.89088122051468
29,12,62,5,22,14.574445086909579
24,11,60,8,30,20.617964387404147
28,11,40,8,29,20.77497196263603
24,9,65,2,36,26.764833331702917
19,11,70,6,22,10.215681590382454
24,11,47,9,29,18.829537679965743
17,12,54,9,34,10.856966304178007
20,10,51,8,28,22.52720637894782
17,12,65,4,27,12.738212967565646
23,7,36,7,33,19.83877875215912
22,10,47,8,38,30.354433894111683
23,12,59,7,29,24.065414201675445
26,7,58,7,35,28.15604862648709
17,9,49,7,24,24.14493761821191
20,11,63,6,30,21.41315913894495
18,5,52,6,25,10.88389024668987
13,19,51,7,26,28.292866797587873
16,8,56,10,29,22.526730451284845
16,13,49,9,27,21.90329350088292
21,7,50,4,33,18.469221319777585
20,10,42,10,31,21.113256073341173
21,13,79,10,23,9.28490508921063
20,8,45,5,28,27.135508093413343
25,15,57,6,24,26.056377763829246
14,10,69,6,29,19.27517676869864
28,18,36,5,30,20.128751986186113
18,6,56,8,28,15.134331995652689
20,13,50,7,27,24.239412497595616
28,6,67,4,31,21.948242669006618
16,14,40,4,22,5.466072433277169
18,12,42,11,32,14.346219605204505
19,8,49,7,23,15.01446801170022
17,6,45,9,30,19.700025106694774
14,12,45,4,31,17.79817422004031
21,8,70,8,27,18.848019847436234
29,15,51,12,31,12.150313236227657
14,13,42,10,26,16.544485358153576
26,7,46,6,24,15.552486247371272
30,11,54,10,23,14.920804937241154
10,11,53,6,35,17.544877701828582
18,10,44,7,31,19.656930157621886
21,10,33,2,33,22.589299006471126
22,11,49,9,35,13.82809394043228
14,10,49,4,23,10.164194953576075
17,8,43,7,26,22.694476983471354
22,12,62,2,32,20.62162158951612
15,10,55,4,32,19.478511364577408
17,10,51,3,33,25.090923784701317
17,12,46,12,24,14.863714900583084
10,7,67,12,30,10.971579757770392
23,12,38,13,27,20.096182656991452
16,7,45,7,35,17.985249522436888
22,11,45,16,36,25.08256887199539
24,11,52,8,32,26.11406690367577
15,7,56,8,31,20.88463461378452
20,5,36,9,25,23.99434963559471
22,11,43,7,25,28.524243318058705
19,9,54,6,34,18.55095146995785
17,6,43,8,32,14.432058608873787
24,16,45,13,26,25.28031826912276
21,7,51,5,33,20.34663905320524
14,4,40,8,22,13.79765894032164
16,9,52,7,28,33.71331457761241
21,9,56,6,31,24.84016005136455
23,12,50,6,37,16.9689871053436
13,4,64,6,30,22.26703623330306
15,9,57,7,34,16.060198302558582
18,12,49,15,27,26.476114443705825
14,13,46,4,26,18.352502985064167
17,6,67,4,25,13.356408122295285
25,7,43,9,36,7.017567258828562
24,16,47,8,30,27.443705012838276
17,7,45,4,27,19.999738937470063
19,11,53,7,25,14.77175435868305
16,5,72,9,32,21.47729078263764
20,10,52,8,21,18.648683947661294
12,9,46,11,19,13.548449823817549
16,11,51,12,33,22.698480614443856
15,7,36,9,31,26.803782822634506
16,11,48,13,32,31.32963564814869
29,9,67,8,42,27.16780222788452
18,14,56,8,32,19.07306591998581
10,10,62,11,34,14.563655268576046
22,15,60,8,22,19.220716116533215
29,7,42,4,32,18.42950737799087
23,9,69,8,24,21.49172844076638
20,8,32,9,31,19.73537429429389
19,14,53,10,23,20.069451065559615
18,14,29,7,34,17.17205158182847
20,7,32,9,34,14.006952954652483
15,5,59,10,25,11.968421807979077
23,9,43,6,29,17.430099551036495
20,12,62,10,22,15.812177367690804
20,14,28,5,27,16.471963239878896
20,16,49,7,29,22.898937591662
22,10,37,5,34,19.923520421261053
13,9,46,13,34,20.279581422327432
14,12,65,9,27,19.216236245974063
20,10,67,6,38,19.59359122454764
21,6,55,8,28,19.403622497663456
19,11,34,7,33,23.38271337515501
23,13,37,15,28,25.65141932927392
17,9,51,9,39,25.910089941209463
22,8,41,7,31,16.96483894361897
25,4,56,3,26,16.80122935947577
17,8,66,6,27,21.80028152158188
22,7,40,6,32,20.095643947896193
21,4,41,19,27,21.263627095379263
18,13,38,6,30,9.365446012133265
15,6,47,5,19,8.340079147828877
19,2,50,6,19,14.936700916097921
16,10,50,5,31,19.65755456996689
20,13,58,5,30,24.688810076579603
17,11,53,8,35,12.167471730933274
15,7,49,12,33,20.01805726909648
18,12,50,4,37,24.380137697941013
20,10,50,9,29,20.44934087440795
13,6,49,7,32,17.529313268075704
22,8,43,10,27,20.148394956788437
17,5,37,6,28,17.129469384269544
15,12,51,10,27,15.640949652707341
16,15,45,4,29,18.890180876518066
17,10,55,4,25,15.323622667625658
22,8,50,8,29,18.82679327012161
14,7,50,6,32,18.810431027425416
18,7,59,10,26,13.7390603238034
21,14,35,9,30,20.050212629157336
22,10,67,10,27,23.75868930800827
20,9,28,7,28,21.280930221764322
17,10,64,5,30,9.502036914491695
21,7,52,6,26,13.391729295676946
16,14,44,7,34,20.04724778031166
20,6,35,8,18,24.537154903701243
27,6,44,10,24,23.38683676249257
18,12,48,7,27,14.364981374122312
25,11,51,9,34,22.333109835599526
21,11,64,6,30,20.695766521869206
25,8,50,8,26,11.397309495605992
26,6,53,15,29,18.606584199729497
19,8,53,6,33,8.501351514402351
22,10,46,8,22,21.571597138966027
26,12,48,6,23,34.49461727572856
18,11,48,7,33,16.903330962694753
19,12,56,6,32,18.357334507942618
19,10,40,9,26,15.643338055002392
19,10,44,10,24,12.591986614630496
21,7,53,12,34,25.682869477277244
13,9,39,9,25,21.81742510314317
18,13,51,4,24,12.481341730402761
26,9,44,9,23,21.518401553711847
16,6,55,6,30,20.541526538945902
21,14,63,6,31,25.05149177272807
14,11,44,4,21,18.58641521404206
19,10,57,7,29,21.136786642897484
21,17,52,8,24,21.640405890029434
21,11,46,9,27,17.41107243848999
17,12,50,12,30,20.413238201387003
24,9,62,3,29,27.108656990473005
18,16,48,5,37,29.331080652083795
21,11,63,8,21,15.955531784664318
18,13,48,13,30,25.537203044288347
21,13,35,9,42,27.027801465559676
22,11,48,1,24,19.759558817891453
12,8,35,7,23,14.45309882032747
16,10,46,5,25,12.14927999211788
25,10,46,7,30,26.331232330683722
24,9,68,7,19,17.303912526206243
19,14,66,4,22,24.676362829413534
15,11,50,6,18,20.8080270174328
15,11,62,7,30,14.105349038886313
24,7,46,6,30,19.24839667502351
25,10,35,9,36,17.281322972421286
29,9,55,7,22,29.374393802156415
22,5,53,6,27,18.92227926722941
22,9,40,9,31,24.538745548629645
15,12,41,7,31,24.766299142066302
20,10,59,9,30,18.053234345628884
23,16,33,7,23,10.523884062107996
14,8,55,9,31,9.898324018033613
20,8,46,7,35,26.817817217021723
28,9,55,5,18,14.675561223108827
25,11,59,6,26,21.37298674039154
18,11,41,9,30,21.79198325624811
21,9,38,9,26,22.389063879228893
27,14,64,8,31,16.788180954602296
22,11,49,8,33,14.496210855916052
20,7,53,5,36,29.311838589355276
19,13,59,15,25,30.447145422718325
20,6,40,12,21,23.84703754099153
16,12,59,13,37,31.37160549729721
22,16,56,9,26,17.07308652190451
21,8,64,9,23,17.206487887822394
17,9,64,11,38,19.163304815097337
15,15,50,15,36,24.25720770273608
18,12,57,9,27,19.945552222862748
17,14,50,10,15,20.970194352594863
27,12,51,6,34,25.55501105496159
16,12,38,6,20,14.619050248578908
17,15,47,16,28,22.793526412666168
26,8,32,8,33,9.093263134033382
15,7,48,8,25,19.593590850708207
20,8,63,8,31,24.421584567834415
26,10,57,9,30,20.944414380571875
27,12,51,1,40,26.442172408596676
20,17,47,8,27,19.073400957854876
22,11,44,9,30,13.143968456536744
18,8,40,6,29,11.284634320295961
11,9,58,10,25,21.455496630346687
19,10,34,7,33,13.227087556801182
19,6,34,8,24,18.340448025586756
15,9,59,7,27,18.179221995217258
20,6,52,9,27,19.361221555809493
17,5,50,5,27,22.888753679822685
12,11,52,6,31,28.040489356767665
12,13,70,10,26,28.577329043563488
23,4,50,5,28,10.89370111113718
20,8,52,6,33,23.634956446225548
24,8,70,6,30,19.142251309366436
18,6,49,11,23,21.433392887352248
22,10,67,4,35,17.481623981471216
26,10,28,8,25,9.31040333378693
24,8,38,5,30,23.045919231697187
26,5,43,10,34,22.3430367349634
20,5,55,9,28,15.647498447770811
12,5,67,10,35,28.854746253447274
29,13,44,10,23,15.738862981748268
21,8,59,8,25,28.805540136483796
13,9,72,8,34,17.407135854931713
23,12,65,5,30,25.95770218916179
17,12,45,7,38,16.497125334726768
16,12,58,8,24,20.661180193564615
29,11,53,11,26,22.563774168631916
19,8,43,8,25,19.98103886395413
18,7,54,10,25,24.891077438118288
22,7,45,6,35,14.945655623268948
10,15,51,9,27,13.223165251973393
21,8,36,6,32,22.60809176998688
20,9,32,6,31,15.13644474418296
16,9,47,11,31,21.839584623858187
27,10,53,10,24,25.615030335812527
13,11,38,3,33,4.690570301157315
28,13,55,4,28,24.32726738612717
20,13,50,10,35,17.21722271703984
13,10,56,16,26,25.13525903642227
27,13,59,9,31,21.003998340594343
22,12,63,8,33,24.58486534853825
21,13,56,7,21,15.736809860158546
23,7,47,9,24,19.989291514383687
19,6,51,8,28,13.56438048718831
15,11,73,5,28,20.390139945438683
17,7,59,9,27,17.53044822540904
15,6,50,11,25,21.336842968065525
14,8,48,5,36,10.24746516062219
16,6,44,10,30,23.265849911094662
17,11,38,6,25,25.395870854560957
27,10,67,9,25,24.592217410995833
21,5,54,6,28,12.662092200438522
18,12,37,11,29,15.520251537092534
22,9,48,9,32,16.52287796076759
17,9,62,3,26,19.995461687743664
13,7,45,9,25,16.803893032236363
20,7,41,8,27,23.866605363332184
16,10,53,9,32,18.650684938035994
18,8,56,8,34,13.930751283601762
18,9,45,6,31,12.97082089363361
27,5,44,4,28,16.644892710385413
19,9,54,6,27,18.290237390040566
26,10,38,4,33,17.138039039083548
29,8,44,5,24,23.68061975941062
18,11,48,7,34,21.004553505508838
21,13,57,11,27,15.299572395864805
19,8,45,12,32,14.10579510526804
23,8,55,8,23,32.135729341920666
29,18,61,8,29,30.764015647465392
16,13,44,7,23,19.363356037244525
8,6,82,3,28,11.081196188973731
14,7,64,7,31,14.380735219086255
16,8,52,8,29,16.869583448569525
16,12,48,4,29,20.704718488212176
13,7,44,10,25,22.00696785587913
16,8,66,17,28,18.466111437282436
27,10,52,9,34,27.0722225355887
18,6,35,11,22,24.60738373384796
19,9,32,8,37,21.15726505716705
19,15,51,9,32,16.210179618254678
29,16,51,9,30,22.856944557056323
21,12,40,6,34,17.841559863140596
16,15,34,7,32,21.161028401363126
16,15,30,10,25,14.12909777441046
15,16,42,7,25,29.746298980231916
21,7,46,8,27,10.636726555042973
18,6,56,10,29,16.173311848272537
21,8,48,6,38,21.10548457367887
11,10,60,3,28,8.184727304689643
25,15,56,10,37,25.08551863677184
25,14,55,10,23,13.934905037535632
14,21,59,10,30,24.714975449939715
17,12,36,14,21,20.971461440733563
24,7,44,17,17,19.24932727263187
20,8,74,9,39,19.196812244687887
19,11,30,11,34,16.487383994896167
14,2,47,9,31,25.80684234780871
11,14,54,8,38,13.970030816232043
15,10,31,9,35,18.287591708574652
18,12,42,5,37,14.020401238019225
25,13,69,10,33,23.531649315482134
20,16,51,11,36,9.783080303962949
22,10,44,6,25,18.89517829320378
22,7,52,6,25,22.70856793151969
21,5,44,10,32,11.066813479714316
16,8,67,9,36,25.490950937893096
17,9,40,7,29,27.523892378131343
15,7,44,10,38,20.466592616238078
24,12,35,8,13,20.325847536795095
20,4,47,6,34,18.98688963194312
23,11,48,9,36,24.05594409261604
17,12,61,9,30,22.80021680429448
21,10,39,9,32,11.211965299977665
17,11,54,10,25,22.239464603720073
14,13,50,6,25,19.96872486823655
19,15,31,5,36,18.37464755647563
26,13,42,10,27,16.9965189352991
20,7,42,9,42,23.201217375889275
22,5,66,9,25,17.423228005990058
14,11,55,6,21,15.831283205857876
22,5,51,9,25,15.448540194494141
15,12,7,9,27,15.748891854287994
29,12,30,3,24,14.877409078213326
24,8,57,7,30,7.835492463657108
21,15,57,6,26,22.967726163916904
17,9,42,5,36,10.623674295575404
20,8,50,11,28,14.104329898761229
18,9,49,8,27,19.675860503533166
